temperature,humidity,pressure,ghi,hour,dayofweek,month,power
0.4,0.8024691358024691,,0.0,0.6956521739130435,0.16666666666666666,0.9090909090909091,
0.29999999999999993,1.0,,,0.6956521739130435,0.16666666666666666,0.9090909090909091,
0.35,0.9259259259259258,,0.0,0.7391304347826086,0.16666666666666666,0.9090909090909091,
0.4,0.7407407407407407,,,0.7391304347826086,0.16666666666666666,0.9090909090909091,
0.5499999999999999,0.6296296296296295,,0.0,0.7826086956521738,0.16666666666666666,0.9090909090909091,
0.65,0.5432098765432098,,,0.7826086956521738,0.16666666666666666,0.9090909090909091,
0.4,0.8641975308641976,,0.0,0.8260869565217391,0.16666666666666666,0.9090909090909091,
0.35,0.8641975308641976,,,0.8260869565217391,0.16666666666666666,0.9090909090909091,
0.45000000000000007,0.7407407407407407,,0.0,0.8695652173913043,0.16666666666666666,0.9090909090909091,
0.5000000000000001,0.7407407407407407,,,0.8695652173913043,0.16666666666666666,0.9090909090909091,
0.29999999999999993,0.9259259259259258,,0.0,0.9130434782608695,0.16666666666666666,0.9090909090909091,
0.5499999999999999,0.691358024691358,,,0.9130434782608695,0.16666666666666666,0.9090909090909091,
0.6,0.6296296296296295,,0.0,0.9565217391304348,0.16666666666666666,0.9090909090909091,
0.65,0.5925925925925926,,,0.9565217391304348,0.16666666666666666,0.9090909090909091,
0.5499999999999999,0.691358024691358,,0.0,1.0,0.16666666666666666,0.9090909090909091,
0.7000000000000001,0.4938271604938271,,,1.0,0.16666666666666666,0.9090909090909091,
0.5499999999999999,0.7407407407407407,,0.04462474645030426,0.0,0.3333333333333333,0.9090909090909091,2248.68
0.35,,,,0.0,0.3333333333333333,0.9090909090909091,
0.5499999999999999,0.6790123456790123,,0.15821501014198783,0.043478260869565216,0.3333333333333333,0.9090909090909091,
0.6,0.7407407407407407,,,0.043478260869565216,0.3333333333333333,0.9090909090909091,
0.5499999999999999,0.9259259259259258,,0.268762677484787,0.08695652173913043,0.3333333333333333,0.9090909090909091,
0.5000000000000001,0.8641975308641976,,,0.08695652173913043,0.3333333333333333,0.9090909090909091,
0.5000000000000001,0.6296296296296295,,0.47058823529411764,0.13043478260869565,0.3333333333333333,0.9090909090909091,
0.4,0.9259259259259258,,,0.13043478260869565,0.3333333333333333,0.9090909090909091,
0.45000000000000007,0.9259259259259258,,0.5973630831643002,0.17391304347826086,0.3333333333333333,0.9090909090909091,
0.6,0.9259259259259258,,,0.17391304347826086,0.3333333333333333,0.9090909090909091,
0.29999999999999993,0.7407407407407407,,0.7860040567951319,0.21739130434782608,0.3333333333333333,0.9090909090909091,
0.35,0.691358024691358,,,0.21739130434782608,0.3333333333333333,0.9090909090909091,
0.35,0.6790123456790123,,0.6237322515212982,0.2608695652173913,0.3333333333333333,0.9090909090909091,
0.5000000000000001,0.7407407407407407,,,0.2608695652173913,0.3333333333333333,0.9090909090909091,
0.5499999999999999,0.9259259259259258,,0.3052738336713996,0.30434782608695654,0.3333333333333333,0.9090909090909091,
0.5000000000000001,0.4567901234567901,,,0.30434782608695654,0.3333333333333333,0.9090909090909091,
0.5000000000000001,0.4567901234567901,,0.22413793103448276,0.34782608695652173,0.3333333333333333,0.9090909090909091,
0.4,0.07407407407407407,,,0.34782608695652173,0.3333333333333333,0.9090909090909091,
0.7500000000000001,0.5432098765432098,,0.18052738336713997,0.3913043478260869,0.3333333333333333,0.9090909090909091,
0.7000000000000001,0.8024691358024691,,,0.3913043478260869,0.3333333333333333,0.9090909090909091,
0.65,0.8641975308641976,,0.08113590263691683,0.43478260869565216,0.3333333333333333,0.9090909090909091,
0.65,0.5308641975308641,,,0.43478260869565216,0.3333333333333333,0.9090909090909091,
0.5000000000000001,0.7407407407407407,,0.005070993914807302,0.4782608695652174,0.3333333333333333,0.9090909090909091,
0.35,0.7407407407407407,,,0.4782608695652174,0.3333333333333333,0.9090909090909091,
0.6,0.5432098765432098,,0.0,0.5217391304347826,0.3333333333333333,0.9090909090909091,
0.5000000000000001,0.9259259259259258,,,0.5217391304347826,0.3333333333333333,0.9090909090909091,
0.45000000000000007,0.9259259259259258,,0.0,0.5652173913043478,0.3333333333333333,0.9090909090909091,
0.7000000000000001,0.9259259259259258,,,0.5652173913043478,0.3333333333333333,0.9090909090909091,
0.35,0.8024691358024691,,0.0,0.6086956521739131,0.3333333333333333,0.9090909090909091,
0.35,0.7407407407407407,,,0.6086956521739131,0.3333333333333333,0.9090909090909091,
0.29999999999999993,0.9259259259259258,,0.0,0.6521739130434783,0.3333333333333333,0.9090909090909091,
0.5000000000000001,0.7407407407407407,,,0.6521739130434783,0.3333333333333333,0.9090909090909091,
0.45000000000000007,0.7407407407407407,,0.0,0.6956521739130435,0.3333333333333333,0.9090909090909091,
0.2500000000000001,0.7407407407407407,,,0.6956521739130435,0.3333333333333333,0.9090909090909091,
0.5499999999999999,0.9259259259259258,,0.0,0.7391304347826086,0.3333333333333333,0.9090909090909091,
0.5000000000000001,0.9259259259259258,,,0.7391304347826086,0.3333333333333333,0.9090909090909091,
0.5000000000000001,0.5802469135802468,,0.0,0.7826086956521738,0.3333333333333333,0.9090909090909091,
0.29999999999999993,0.5432098765432098,,,0.7826086956521738,0.3333333333333333,0.9090909090909091,
0.35,0.6296296296296295,,0.0,0.8260869565217391,0.3333333333333333,0.9090909090909091,
0.5499999999999999,0.6296296296296295,,,0.8260869565217391,0.3333333333333333,0.9090909090909091,
0.65,0.6296296296296295,,0.0,0.8695652173913043,0.3333333333333333,0.9090909090909091,
0.6,0.4567901234567901,,,0.8695652173913043,0.3333333333333333,0.9090909090909091,
0.5499999999999999,0.5308641975308641,,0.0,0.9130434782608695,0.3333333333333333,0.9090909090909091,
0.5499999999999999,0.5802469135802468,,,0.9130434782608695,0.3333333333333333,0.9090909090909091,
0.7000000000000001,0.8024691358024691,,0.0,0.9565217391304348,0.3333333333333333,0.9090909090909091,
0.6,0.8641975308641976,,,0.9565217391304348,0.3333333333333333,0.9090909090909091,
0.6,0.6790123456790123,,0.0,1.0,0.3333333333333333,0.9090909090909091,
0.4,0.5925925925925926,,,1.0,0.3333333333333333,0.9090909090909091,
0.35,0.6296296296296295,,0.08620689655172414,0.0,0.5,0.9090909090909091,3066.58
0.5000000000000001,0.5432098765432098,,,0.0,0.5,0.9090909090909091,
0.65,0.5308641975308641,,0.2961460446247465,0.043478260869565216,0.5,0.9090909090909091,
0.5499999999999999,0.8641975308641976,,,0.043478260869565216,0.5,0.9090909090909091,
0.65,0.8641975308641976,,0.5202839756592292,0.08695652173913043,0.5,0.9090909090909091,
0.6,0.8641975308641976,,,0.08695652173913043,0.5,0.9090909090909091,
